what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1338666076338
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1338666076339
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1338666076346
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1338666076359
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1338666076372
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1338666076384
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1338666076402
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1338666076413
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1338666076424
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1338666076438
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1338666076447
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1338666076458
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1338666076459
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1338666076466
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1338666076478
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1338666076485
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1338666076487
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1338666076487
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1338666076487
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1338666076488
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1338666076489
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1338666076489
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1338666076489
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1338666076495
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1338666076495
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1338666076506
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1338666076520
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.0.v20120319-0200,"org.eclipse.mylyn.bugzilla.core",1338666076531
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.bugzilla.ui",1338666076543
started,bundle,org.eclipse.mylyn.commons.core,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.core",1338666076553
started,bundle,org.eclipse.mylyn.commons.net,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.net",1338666076553
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.0.v20120319-0200,"org.eclipse.mylyn.commons.notifications.core",1338666076553
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.0.v20120319-0200,"org.eclipse.mylyn.commons.notifications.feed",1338666076554
started,bundle,org.eclipse.mylyn.commons.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.ui",1338666076555
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.workbench",1338666076562
started,bundle,org.eclipse.mylyn.context.core,3.7.0.v20120319-0200,"org.eclipse.mylyn.context.core",1338666076563
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.context.tasks.ui",1338666076570
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.monitor.ui",1338666076571
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.tasks.ui",1338666076585
started,bundle,org.eclipse.mylyn.team.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.team.ui",1338666076594
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1338666076604
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1338666076617
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1338666076630
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1338666076632
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1338666076643
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1338666076655
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1338666076664
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1338666076680
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1338666076697
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1338666076698
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1338666076699
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1338666076699
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1338666076709
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1338666076719
started,bundle,org.epic.perleditor,0.6.30,"org.epic.perleditor",1338666076731
os,sysinfo,,,"linux",1338666076734
arch,sysinfo,,,"x86_64",1338666076734
ws,sysinfo,,,"gtk",1338666076734
locale,sysinfo,,,"en_US",1338666076734
processors,sysinfo,,,"4",1338666076734
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1338666076734
java.runtime.version,sysinfo,,,"1.6.0_24-b24",1338666076734
java.specification.name,sysinfo,,,"Java Platform API Specification",1338666076734
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338666076734
java.specification.version,sysinfo,,,"1.6",1338666076734
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1338666076734
java.version,sysinfo,,,"1.6.0_24",1338666076734
java.vm.info,sysinfo,,,"mixed mode",1338666076734
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1338666076734
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1338666076734
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338666076734
java.vm.specification.version,sysinfo,,,"1.0",1338666076734
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1338666076734
java.vm.version,sysinfo,,,"20.0-b12",1338666076734
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1338666076979
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1338666077018
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1338666077113
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1338666077235
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1338666080715
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1338666081308
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1338666083248
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1338666083427
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1338666083440
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1338666083498
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1338666084148
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1338666084177
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1338666084202
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1338666084203
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1338666084232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666084342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666086309
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1338666087778
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1338666087782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666093185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666094991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666104982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666105203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666105215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666106460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666112685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666112850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666112869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666115028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666117127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1338666149298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1338666157351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1338666166757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666166775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666168746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666172827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666173096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666176660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666180982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1338666183512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666183532
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1338666190208
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1338666190348
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1338666190378
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1338666191020
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1338666191797
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1338666191857
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1338666191858
started,bundle,org.eclipse.mylyn.context.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.context.ui",1338666191886
started,bundle,org.eclipse.cdt.mylyn.ui,3.7.0.v20120319-0200,"org.eclipse.cdt.mylyn.ui",1338666191890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666196799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666199168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666208589
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1338666232649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666232674
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1338666238786
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1338666238843
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1338666238902
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1338666239562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338666242416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338668983754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338668987184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338668988934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338668992832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670286184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670290583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670292360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338670293230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670295737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670300814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338670301448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670304385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670310097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670327526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670334386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670339305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670340595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670342621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670348015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670348806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670393943
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1338670394007
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1338670400906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338670408824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338670414024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338670420782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338670421731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338670424987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670425343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670429698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670429758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338670430123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338670430483
