what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1338665702521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338665702545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338665718586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338665718744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338665718761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338665720348
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338665724824
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338665724871
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1338665724891
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338665726789
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1338665726850
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1338665726850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338665729647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338665789143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338665789675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338665792789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338665792908
